,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2926,0.82,5,3,6,61.4,56.0,6.01,6.05,3.71,4867.1173004404245
2927,1.01,1,4,1,64.5,56.0,6.32,6.26,4.06,3617.9106809901823
2928,0.32,5,6,4,61.4,56.0,4.4,4.43,2.71,385.8279019211068
2929,0.5,4,7,2,62.2,58.0,5.08,5.14,3.18,1084.938654657597
2930,1.01,4,5,3,59.1,56.0,6.65,6.52,3.89,5450.291275370224
2931,1.0,3,5,2,62.7,58.0,6.3,6.36,3.97,4683.693218939543
2932,0.31,5,7,3,62.9,56.0,4.34,4.31,2.72,94.15272556176296
2933,0.35,5,6,4,62.4,57.0,4.52,4.55,2.83,649.4354997500832
2934,0.7,5,3,4,61.2,57.0,5.73,5.77,3.52,2765.509916032477
2935,1.08,5,4,2,62.2,56.0,6.56,6.59,4.09,5377.145014903817
2936,1.21,4,7,7,60.1,59.0,6.96,6.88,4.16,9941.594286006819
2937,1.06,4,3,3,62.8,58.0,6.49,6.47,4.07,5250.072232825851
2938,0.28,5,2,4,62.4,56.0,4.19,4.22,2.62,-1244.778973036201
2939,0.5,2,5,4,63.3,57.0,5.02,5.06,3.19,1182.269887606968
2940,1.01,4,7,3,61.6,58.0,6.47,6.42,3.97,6089.856314296225
2941,0.42,1,7,3,64.7,61.0,4.7,4.73,3.05,440.1524751680108
2942,1.53,5,5,3,61.6,56.0,7.34,7.39,4.54,10174.629998347491
2943,0.57,4,6,4,63.0,59.0,5.29,5.25,3.32,2427.4175232209145
2944,0.41,4,7,6,61.9,59.0,4.78,4.75,2.95,2388.469847354745
2945,2.24,5,5,2,60.3,59.0,8.47,8.5,5.12,15889.754650420598
2946,0.41,2,6,2,63.8,57.0,4.75,4.68,3.01,-335.94737950900253
2947,0.5,3,4,3,62.4,52.0,5.1,5.15,3.2,494.03923220627985
2948,0.23,3,5,4,59.1,59.0,4.02,4.07,2.39,-1035.0581322454927
2949,1.11,3,5,3,60.1,61.0,6.64,6.74,4.06,6173.84290752515
2950,1.2,5,6,2,61.3,56.0,6.85,6.88,4.21,7071.140445145726
2951,1.14,4,5,7,59.4,59.0,6.87,6.8,4.06,8686.944852146537
2952,0.9,5,4,2,62.5,56.0,6.15,6.2,3.86,3795.4994279299535
2953,1.22,4,4,5,62.2,59.0,6.82,6.87,4.26,8022.938933802101
2954,0.7,4,5,5,61.7,60.0,5.67,5.64,3.49,3773.5230908961657
2955,1.07,4,2,3,58.4,60.0,6.78,6.68,3.93,5018.158912639174
2956,0.51,3,6,2,63.3,56.0,5.12,5.08,3.23,697.8849738625886
2957,0.3,4,6,3,62.5,60.0,4.24,4.27,2.66,-468.6393537858985
2958,1.12,4,4,2,61.2,58.0,6.69,6.67,4.09,5573.481451400787
2959,0.3,4,5,4,61.5,60.0,4.26,4.29,2.63,-264.83337670287983
2960,0.4,4,7,3,61.6,58.0,4.73,4.69,2.9,729.8351584403599
2961,0.9,4,2,3,63.0,58.0,6.09,6.01,3.81,3524.382524941637
2962,0.3,5,3,5,61.6,57.0,4.3,4.33,2.66,-225.66955847452937
2963,0.74,4,5,2,61.4,57.0,5.82,5.8,3.57,2554.234398363411
2964,0.41,3,1,4,63.4,56.0,4.73,4.7,2.99,-732.542623123637
2965,0.52,4,6,3,61.6,58.0,5.17,5.12,3.17,1464.483030293266
2966,0.54,5,7,6,61.4,52.0,5.3,5.34,3.26,3685.9097985553144
2967,0.9,3,3,2,61.2,57.0,6.21,6.27,3.82,3165.436187250287
2968,0.7,2,2,5,61.1,61.0,5.65,5.7,3.47,2503.8948112904964
2969,0.34,3,3,4,62.4,60.0,4.41,4.44,2.76,-708.0619791319123
2970,0.7,5,5,4,61.9,55.0,5.7,5.74,3.54,3405.0749549584816
2971,1.02,3,4,4,63.0,57.0,6.37,6.39,4.02,5586.826091121235
2972,1.0,2,5,2,63.8,58.0,6.28,6.33,4.02,4528.55285833121
2973,0.31,5,2,2,61.0,56.0,4.39,4.43,2.69,-2028.3483682992637
2974,1.23,4,4,5,62.2,58.0,6.78,6.74,4.27,8110.808133078426
2975,0.7,3,6,3,59.4,63.0,5.79,5.73,3.42,2890.988256658795
2976,0.54,5,7,4,61.1,57.0,5.25,5.22,3.2,2638.7328054632726
2977,0.38,5,3,3,61.5,56.0,4.67,4.69,2.88,-569.8929573559626
2978,0.9,1,6,2,65.0,58.0,6.08,6.04,3.94,3814.503024422622
2979,1.0,5,7,2,61.5,56.0,6.45,6.41,3.95,5633.538979082214
2980,0.29,3,4,4,61.9,55.0,4.25,4.28,2.64,-827.6254560505404
2981,2.01,4,6,3,60.4,61.0,8.05,7.98,4.84,14556.993722465786
2982,1.32,4,5,2,60.6,60.0,7.1,7.05,4.29,7650.647956390299
2983,0.72,4,5,4,61.5,58.0,5.73,5.69,3.51,3425.672992902799
2984,0.31,4,3,4,62.4,59.0,4.34,4.31,2.7,-816.5292163525564
2985,1.51,1,1,2,65.1,59.0,7.13,7.09,4.63,7575.611582963482
2986,0.24,5,3,8,62.1,57.0,4.0,4.04,2.5,817.8807355055769
2987,0.79,5,6,4,59.3,57.0,6.02,6.06,3.58,4515.680267908414
2988,0.73,4,5,4,62.7,58.0,5.76,5.7,3.59,3513.542192179126
2989,0.9,3,7,5,58.9,59.0,6.22,6.31,3.69,6015.331754740351
2990,0.51,4,5,6,61.9,56.0,5.17,5.13,3.19,2627.5968011919995
2991,0.29,5,4,6,60.7,54.0,4.33,4.37,2.64,529.8322582581659
2992,0.68,2,5,3,58.1,60.0,5.8,5.91,3.4,2240.326978034811
2993,0.51,5,7,4,61.1,56.0,5.16,5.2,3.17,2375.1252076342953
2994,1.55,5,2,4,61.8,55.0,7.4,7.44,4.58,9914.609335057163
2995,1.51,3,3,2,60.8,58.0,7.4,7.51,4.53,8525.457343106149
2996,2.01,5,2,3,62.9,57.0,8.05,7.98,5.04,13433.004005222117
2997,1.04,3,4,7,58.2,60.0,6.66,6.71,3.89,7333.329979311944
2998,0.98,1,4,3,64.4,56.0,6.33,6.24,4.03,4401.480076253243
2999,0.25,3,6,7,62.9,58.0,4.01,4.03,2.53,1031.228275408219
3000,0.42,5,3,5,61.2,57.0,4.87,4.8,2.96,828.7608328413799
3001,1.1,3,4,7,60.4,57.0,6.7,6.77,4.07,7860.545174969899
3002,0.41,3,7,5,62.8,57.0,4.73,4.76,2.98,1709.740990200391
3003,1.02,4,5,4,62.7,59.0,6.41,6.44,4.03,6061.748971192568
3004,0.61,3,3,6,60.5,57.0,5.52,5.54,3.35,2711.5833944209207
3005,0.4,5,1,5,61.3,56.0,4.77,4.79,2.93,13.457395362725038
3006,0.34,5,7,5,60.9,56.0,4.56,4.51,2.76,1404.9373164827794
3007,0.4,5,6,2,61.0,58.0,4.76,4.78,2.91,41.604503039672636
3008,0.41,5,4,6,61.7,55.0,4.81,4.85,2.98,1584.262649574075
3009,0.3,5,3,3,62.4,55.0,4.3,4.32,2.69,-1272.8465515665694
3010,0.31,5,6,5,62.0,55.0,4.35,4.38,2.7,821.5471991908016
3011,0.46,3,6,4,62.2,58.0,4.95,4.99,3.09,1305.7159705729991
3012,0.4,5,4,8,62.2,55.0,4.73,4.76,2.95,2543.570443389788
3013,0.3,5,6,4,61.5,55.0,4.3,4.34,2.66,210.08950336845555
3014,1.09,5,5,2,61.2,57.0,6.6,6.64,4.05,5784.796733643145
3015,0.71,3,6,3,63.1,58.0,5.65,5.69,3.58,2978.85745593512
3016,0.97,5,4,2,61.6,56.0,6.31,6.39,3.91,4410.583822864233
3017,1.02,3,6,8,61.7,60.0,6.38,6.52,3.98,8320.745116231315
3018,0.42,4,7,2,60.0,61.0,4.89,4.85,2.92,381.98506044699116
3019,0.33,5,2,8,61.8,55.0,4.46,4.47,2.76,1288.9210095295057
3020,0.36,5,6,5,61.7,56.0,4.58,4.56,2.82,1260.8931955724292
3021,1.72,5,3,3,62.2,57.0,7.65,7.55,4.72,11204.579745671677
3022,0.37,5,3,7,62.0,53.0,4.63,4.66,2.88,1436.5918295517895
3023,0.71,5,7,4,61.2,55.0,5.74,5.78,3.53,4132.509193160809
3024,0.51,3,2,3,63.5,60.0,5.03,5.05,3.2,-57.65660744339766
3025,0.3,5,6,4,62.1,55.0,4.28,4.32,2.67,210.08950336845555
3026,0.71,3,6,4,63.7,58.0,5.6,5.64,3.58,3502.445952481139
3027,0.3,5,6,5,61.6,55.0,4.34,4.36,2.68,733.6779999144746
3028,0.97,2,5,3,60.1,65.0,6.46,6.36,3.85,4788.533757048253
3029,1.27,5,2,2,62.1,56.0,6.92,6.96,4.31,6407.094762228002
3030,1.57,5,2,4,61.5,56.0,7.56,7.49,4.63,10090.34773360981
3031,1.0,4,4,5,62.4,59.0,6.35,6.4,3.98,6089.8165497229365
3032,0.42,5,7,6,62.5,57.0,4.8,4.77,2.99,2631.479407239405
3033,0.7,1,4,3,61.7,66.0,5.7,5.58,3.48,1941.142496516126
3034,0.56,5,7,5,61.6,57.0,5.33,5.29,3.27,3338.059700561944
3035,0.51,2,6,3,57.4,62.0,5.24,5.29,3.02,1066.3331098002745
3036,0.52,3,2,3,63.3,55.0,5.13,5.1,3.24,30.2125918329275
3037,0.39,4,4,7,59.9,59.0,4.73,4.75,2.84,1776.972386959109
3038,1.7,3,3,4,63.3,57.0,7.59,7.54,4.79,11242.149122448378
3039,0.3,3,6,6,59.7,57.0,4.37,4.43,2.62,946.9857752438274
3040,1.08,5,3,3,62.7,57.0,6.48,6.51,4.07,5580.950991986834
3041,2.01,5,5,2,61.9,55.0,8.1,8.05,5.0,13868.763067065103
3042,0.55,5,1,4,62.6,57.0,5.21,5.17,3.25,807.9068879615907
3043,0.9,1,5,2,62.6,58.0,6.01,6.06,3.78,3494.7205049596214
3044,0.9,5,2,5,62.4,57.0,6.17,6.21,3.86,4726.699878642012
3045,1.01,4,5,6,61.8,59.0,6.46,6.42,3.98,7021.056765008283
3046,0.51,3,3,4,60.1,59.8,5.14,5.19,3.1,785.7144085656237
3047,0.7,4,6,5,59.4,61.0,5.78,5.74,3.42,4093.305610359168
3048,0.7,1,3,3,66.0,56.0,5.5,5.53,3.64,1621.3599770531237
3049,0.34,5,2,3,60.2,57.0,4.54,4.5,2.72,-1241.1522739242664
3050,0.32,5,4,8,61.2,55.0,4.41,4.44,2.71,1840.6168491791832
3051,0.31,5,7,4,59.4,56.0,4.45,4.4,2.63,617.741222107782
3052,0.41,4,6,3,61.4,56.0,4.81,4.77,2.94,497.92183825368375
3053,1.84,5,1,5,62.4,56.0,7.84,7.8,4.89,12666.622091153624
3054,0.9,3,2,4,63.2,56.0,6.15,6.09,3.87,3892.8306608793246
3055,1.0,5,6,4,61.6,57.0,6.44,6.38,3.95,6360.933452711251
3056,0.37,4,6,3,61.8,58.0,4.59,4.64,2.85,146.44504114838128
3057,1.53,5,5,5,61.5,59.0,7.38,7.46,4.56,11221.806991439533
3058,1.09,5,4,4,62.8,57.0,6.54,6.58,4.12,6512.191207272181
3059,1.04,4,5,2,62.8,55.0,6.48,6.41,4.05,5190.31037665318
3060,0.8,3,6,2,62.6,59.0,5.84,5.91,3.68,3246.091752876033
3061,0.29,2,5,5,62.1,56.0,4.24,4.26,2.64,-139.3948006498522
3062,1.21,5,5,1,62.0,56.0,6.84,6.8,4.23,6315.638628413029
3063,2.01,3,1,4,61.1,59.0,8.04,8.07,4.92,13326.52926108847
3064,0.3,4,4,6,62.6,58.0,4.27,4.29,2.68,462.5610969261579
3065,1.01,1,3,4,64.5,60.0,6.3,6.25,4.05,4868.893651165241
3066,1.61,5,2,4,62.5,57.0,7.49,7.43,4.66,10441.824530715117
3067,1.19,3,7,2,61.1,58.0,6.84,6.88,4.19,6992.773044115735
3068,1.12,4,3,5,61.6,58.0,6.64,4.11,3.7,6824.4644215758435
3069,1.7,2,3,3,63.9,56.0,7.61,7.53,4.84,10563.420265294024
3070,0.3,4,4,5,61.4,60.0,4.33,4.3,2.65,-61.02739961986117
3071,1.51,2,1,2,58.1,64.0,7.53,7.57,4.39,7730.751943571815
3072,1.01,5,5,3,62.0,56.0,6.41,6.46,3.99,5605.431635978557
3073,0.31,4,4,5,61.2,60.0,4.39,4.37,2.68,26.8417996564649
3074,0.7,2,5,3,58.7,64.0,5.77,5.78,3.39,2416.0653765874613
3075,0.9,3,3,5,63.0,62.0,6.09,6.0,3.81,4736.201676888346
3076,0.71,5,4,6,61.7,57.0,5.72,5.74,3.53,4220.3386278638445
3077,0.34,2,6,2,63.1,56.0,4.46,4.51,2.83,-951.0317744432814
3078,0.4,2,6,3,64.2,57.0,4.68,4.66,3.0,99.7719177606923
3079,0.34,5,6,6,62.4,55.0,4.47,4.51,2.79,1608.743293565798
3080,0.31,3,3,3,62.3,55.0,4.34,4.36,2.71,-1495.2580735069096
3081,0.5,5,5,3,60.2,63.0,5.12,5.15,3.09,1124.1024728859466
3082,0.3,5,4,8,62.1,55.0,4.32,4.35,2.69,1664.878450626531
3083,1.33,5,3,3,60.1,57.0,7.14,7.2,4.31,7777.680973894976
3084,1.0,2,5,8,63.2,63.0,6.24,6.26,3.95,7670.083837607332
3085,2.07,4,6,2,58.9,61.0,8.45,8.35,4.95,14560.620421577727
3086,0.36,5,7,4,61.1,57.0,4.62,4.58,2.81,1057.0872184894106
3087,1.25,4,2,4,62.2,57.0,6.92,6.84,4.28,7123.392996159055
3088,1.01,3,4,3,60.0,58.0,6.51,6.55,3.92,4975.368395298889
3089,1.54,3,4,8,59.4,60.0,7.55,7.61,4.5,12250.378439674247
3090,0.54,5,3,3,61.1,56.0,5.25,5.27,3.21,836.0142310652482
3091,1.07,5,3,4,61.8,56.0,6.52,6.55,4.04,6016.670289256528
3092,0.25,5,6,6,61.6,57.0,4.08,4.1,2.52,817.9205000788661
3093,0.32,5,7,3,59.6,57.0,4.47,4.42,2.65,182.02192483808813
3094,0.35,3,6,4,60.2,60.0,4.54,4.57,2.74,339.1547785334169
3095,0.42,5,6,3,62.6,57.0,4.81,4.84,3.02,740.9313981383439
3096,1.11,3,3,2,59.0,59.0,6.79,6.82,4.02,5010.689372053124
3097,1.51,4,3,2,62.3,62.0,7.32,7.21,4.51,8680.597703714482
3098,1.01,2,5,4,65.2,57.0,6.19,6.23,4.05,5663.599050699575
3099,0.32,5,3,7,62.0,55.0,4.42,4.45,2.75,997.2458331701619
3100,0.33,5,2,7,62.2,54.0,4.43,4.45,2.76,765.3325129834866
3101,0.28,5,4,8,61.3,57.0,4.25,4.27,2.6,1489.1400520738807
3102,0.32,3,2,2,63.4,56.0,4.37,4.34,2.76,-2250.759890239605
3103,0.73,5,6,5,61.4,55.0,5.8,5.82,3.57,4512.05356879648
3104,1.02,4,5,2,63.0,58.0,6.44,6.38,4.04,5014.57197810053
3105,1.51,5,6,2,62.9,57.0,7.29,7.23,4.57,9795.085622711822
3106,0.26,3,6,7,61.5,56.0,4.1,4.15,2.53,1119.097474684544
3107,0.55,5,2,7,61.7,56.0,5.24,5.29,3.25,2698.454897062651
3108,0.32,5,4,3,61.4,57.0,4.41,4.38,2.7,-777.3256335509159
3109,1.51,3,5,3,62.6,57.0,7.25,7.31,4.56,9688.610878578174
3110,1.73,4,5,2,63.0,60.0,7.63,7.52,4.77,11253.285126719651
3111,0.43,5,4,5,61.9,55.0,4.86,4.84,3.0,1236.4125515807063
3112,0.43,3,6,6,60.8,57.0,4.89,4.92,2.98,2089.285365836062
3113,1.0,4,7,3,61.5,60.0,6.34,6.38,3.91,6001.9871150199015
3114,0.57,4,6,3,62.5,57.0,5.28,5.22,3.28,1903.8290266748936
3115,1.1,5,6,2,61.6,56.0,6.66,6.63,4.09,6192.44845238247
3116,1.2,5,6,7,60.1,61.0,6.83,6.91,4.13,9689.082927875826
3117,0.4,5,2,8,62.2,56.0,4.75,4.71,2.94,1904.0054044637855
3118,0.24,3,6,6,62.9,57.0,3.96,3.99,2.5,419.77057958587466
3119,0.92,3,4,3,61.8,54.0,6.25,6.37,3.9,4184.5456018119585
3120,0.27,3,6,7,60.9,59.0,4.17,4.21,2.55,1206.966673960871
3121,0.43,4,3,1,62.0,59.0,4.83,4.78,2.98,-1332.864314674708
3122,1.0,1,3,2,66.1,59.0,6.18,6.13,4.07,3733.847458796876
3123,1.01,5,5,4,60.3,56.0,6.56,6.5,3.94,6129.020132524578
3124,0.97,4,5,2,59.9,59.0,6.45,6.38,3.84,4575.225981718902
3125,0.3,3,6,3,62.9,56.0,4.24,4.31,2.69,-623.7797143942316
3126,1.53,3,6,4,61.2,60.0,7.49,7.4,4.56,10707.720293139844
3127,0.71,4,1,3,62.4,61.0,5.68,5.63,3.53,1535.0852192284492
3128,1.0,4,7,2,60.3,58.0,6.48,6.45,3.9,5478.398618473881
3129,0.75,3,7,3,59.7,62.0,5.89,5.94,3.53,3650.1167725034265
3130,1.04,5,4,4,61.6,55.0,6.51,6.55,4.02,6072.845210890553
3131,0.24,3,5,7,63.5,54.0,3.92,3.96,2.5,623.5765566688924
3132,0.28,2,3,7,56.0,64.0,4.38,4.41,2.46,180.34795423985906
3133,1.0,5,3,3,61.9,57.0,6.43,6.39,3.97,4877.997397776229
3134,0.7,3,4,3,63.0,59.0,5.64,5.67,3.56,2251.423217732792
3135,1.86,3,1,4,62.5,55.0,7.81,7.9,4.91,12008.491271943587
3136,1.65,5,1,3,62.5,56.0,7.59,7.54,4.73,9949.930311811395
3137,0.51,4,5,3,62.7,62.0,5.09,4.96,3.15,1056.8313115539404
3138,1.09,4,6,6,59.9,59.0,6.73,6.7,4.02,8043.79287868189
3139,2.47,4,1,2,59.4,59.0,8.85,8.79,5.24,16476.475795315753
3140,1.0,5,7,5,62.4,55.0,6.4,6.43,4.0,7204.304468720273
3141,0.3,5,4,5,61.8,54.0,4.32,4.29,2.66,94.11296098847197
3142,1.07,5,6,6,61.8,54.0,6.56,6.61,4.07,8023.194840737571
3143,0.7,3,6,2,63.1,56.0,5.66,5.63,3.56,2367.3997601127758
3144,0.38,5,5,7,61.9,54.0,4.67,4.7,2.9,2164.0260677541173
3145,1.37,5,2,4,61.5,55.0,7.18,7.2,4.42,8332.963748083297
3146,0.42,5,5,5,61.6,56.0,4.82,4.8,2.96,1468.3258717673834
3147,0.3,5,3,8,62.1,57.0,4.29,4.31,2.67,1345.0959311635288
3148,1.04,4,3,3,60.7,62.0,6.57,6.51,3.97,5074.333834273197
3149,0.75,4,5,6,62.4,57.0,5.88,5.75,3.63,4736.457583823814
3150,0.7,4,4,4,61.6,58.0,5.69,5.73,3.52,2930.1520748871462
3151,0.55,5,6,5,61.5,57.0,5.23,5.27,3.23,2930.4079818226164
3152,2.0,5,3,4,60.5,56.0,8.34,8.22,5.01,14188.505821954814
3153,0.7,5,2,6,62.3,55.0,5.66,5.7,3.54,3492.9043896615167
3154,0.31,2,4,7,58.0,62.0,4.42,4.47,2.58,763.7380715318377
3155,1.51,1,4,1,65.6,54.0,7.28,7.1,4.72,8011.370644806466
3156,1.06,5,2,3,61.9,54.0,6.56,6.59,4.07,5085.430073971182
3157,0.63,2,5,2,64.2,56.0,5.4,5.34,3.45,1277.3924851071606
3158,0.3,5,3,6,61.3,56.0,4.35,4.33,2.66,297.91893807149063
3159,0.5,5,7,6,61.9,55.1,5.07,5.1,3.15,3334.43300145001
3160,0.35,5,6,7,62.2,56.0,4.53,4.51,2.81,2220.2009893881423
3161,0.46,4,6,5,61.9,58.0,4.94,4.91,3.05,1984.4448277273532
3162,0.5,3,4,3,62.8,56.0,5.05,5.08,3.18,494.03923220627985
3163,0.7,2,7,3,58.8,64.0,5.74,5.79,3.39,3055.630415513462
3164,0.7,3,6,5,63.4,62.0,5.64,5.56,3.55,3938.165249750835
3165,0.32,5,7,4,61.9,55.0,4.43,4.39,2.73,705.6104213841081
3166,1.28,4,4,5,60.9,58.0,7.09,7.01,4.29,8550.154129460056
3167,1.01,2,4,2,63.7,59.0,6.38,6.31,4.04,4296.6395381445345
3168,0.7,3,4,2,63.3,57.0,5.61,5.51,3.52,1727.834721186773
3169,0.71,3,5,3,61.8,58.0,5.72,5.81,3.56,2659.0749364721178
3170,1.51,3,2,3,63.1,56.0,7.28,7.33,4.61,8729.26332018917
3171,1.28,3,5,6,58.9,57.0,7.13,7.17,4.21,9238.384784860742
3172,1.28,5,5,2,59.7,57.0,7.12,7.06,4.23,7454.311519893332
3173,1.01,3,6,4,62.0,55.0,6.42,6.46,3.99,6138.52193077091
3174,0.32,5,5,6,62.1,55.0,4.37,4.39,2.72,1113.2223755501454
3175,0.7,5,4,6,60.8,56.0,5.75,5.79,3.51,4132.469428587519
3176,0.33,4,2,3,60.4,59.0,4.54,4.5,2.73,-1484.1618338089265
3177,0.35,2,7,3,63.3,56.0,4.5,4.53,2.86,-19.791559157935808
3178,1.23,5,3,2,62.4,57.0,6.79,6.84,4.25,6375.4004845857
3179,1.11,5,5,3,61.1,57.0,6.67,6.69,4.08,6484.123628741816
3180,1.71,3,7,2,63.5,59.0,7.57,7.59,4.81,11561.971406484668
3181,1.5,3,6,4,62.1,60.0,7.27,7.31,4.53,10444.11269531087
3182,0.7,3,6,4,58.8,56.0,5.79,5.84,3.42,3414.5767532048158
3183,0.33,3,3,3,63.0,58.0,4.4,4.42,2.78,-1319.5196749542583
3184,0.32,5,6,4,61.6,56.0,4.4,4.43,2.72,385.8279019211068
3185,1.57,5,1,6,61.4,57.0,7.5,7.45,4.59,10817.742207238849
3186,0.52,5,3,3,61.9,56.0,5.16,5.22,3.2,660.275832512596
3187,0.32,4,5,7,60.7,58.0,4.4,4.43,2.68,1481.6705114878314
3188,0.34,3,2,3,60.4,56.0,4.54,4.56,2.75,-1551.4329951409336
3189,1.74,4,7,2,61.9,58.0,7.73,7.67,4.77,11980.719364921979
3190,0.4,3,5,8,62.8,57.0,4.65,4.68,2.93,2553.0722416361223
3191,0.32,5,4,2,61.6,56.0,4.4,4.43,2.72,-1300.914130096935
3192,2.26,5,2,3,62.4,57.0,8.43,8.37,5.24,15629.733987130263
3193,1.0,1,4,4,44.0,53.0,6.31,6.24,4.12,5100.806971351916
3194,0.8,3,7,3,62.9,60.0,5.89,5.94,3.72,4089.462768885054
3195,1.09,5,6,2,61.9,55.0,6.6,6.64,4.1,6104.579253106145
3196,0.9,5,6,4,62.7,56.0,6.14,6.18,3.86,5482.241459947996
3197,0.76,5,3,3,62.4,55.0,5.87,5.83,3.65,2769.136615144411
3198,1.54,5,4,4,61.4,57.0,7.47,7.42,4.57,10466.305174706837
3199,0.55,5,6,3,61.7,57.0,5.27,5.23,3.24,1883.2309887305764
3200,0.32,5,4,8,61.4,55.0,4.42,4.44,2.72,1840.6168491791832
3201,0.93,4,5,3,62.5,58.0,6.22,6.19,3.88,4747.337681159619
3202,0.39,4,3,5,61.7,57.0,4.68,4.65,2.88,410.0128744040694
3203,0.51,3,3,3,62.0,57.0,5.11,5.19,3.19,262.1259120196037
3204,0.34,5,6,3,62.9,55.0,4.5,4.47,2.82,37.97780392773893
3205,0.31,2,5,3,64.1,61.0,4.29,4.2,2.72,-1010.833395189241
3206,0.7,4,5,2,61.9,62.0,5.69,5.66,3.51,2202.7576012581067
3207,0.36,4,1,3,61.6,60.0,4.54,4.58,2.81,-1540.3367554429506
3208,0.53,4,6,4,59.8,58.0,5.26,5.27,3.15,2075.940726115612
3209,0.32,2,2,3,63.5,57.0,4.3,4.33,2.74,-1882.3117543019189
3210,0.31,5,4,8,62.6,57.0,4.32,4.3,2.7,1752.747649902858
3211,0.44,3,1,5,61.9,57.0,4.83,4.9,3.01,54.653471251361225
3212,1.02,3,7,4,62.7,58.0,6.35,6.44,4.01,6546.17364951024
3213,2.09,5,3,2,60.6,57.0,8.3,8.2,5.0,13932.151622349704
3214,1.5,5,7,4,62.6,56.0,7.21,7.27,4.53,11074.175935990535
3215,0.91,3,4,2,63.4,60.0,6.11,6.06,3.86,3573.0879059896124
3216,0.33,5,5,6,61.8,54.0,4.47,4.5,2.77,1201.0915748264706
3217,1.01,2,5,6,62.7,61.0,6.3,6.34,3.96,6710.776043791617
3218,0.41,5,5,7,60.9,56.0,4.83,4.79,2.93,2427.6336655830946
3219,0.32,5,3,7,61.9,55.0,4.37,4.38,2.71,997.2458331701619
3220,1.17,2,3,2,63.8,58.0,6.57,6.73,4.24,5382.764207102742
3221,0.32,5,2,5,62.4,54.0,4.36,4.39,2.73,-369.71367938487856
3222,1.3,5,4,4,61.9,55.0,7.04,7.01,4.35,8357.444392075022
3223,1.01,2,7,2,64.5,58.0,6.18,6.26,4.01,5255.987096533538
3224,0.3,5,5,8,60.4,60.0,4.32,4.35,2.62,1984.6609700895333
3225,0.8,5,4,2,61.6,56.0,5.97,6.01,3.69,2916.8074351666965
3226,0.36,5,7,3,59.5,56.0,4.68,4.63,2.77,533.4987219433906
3227,1.21,4,1,4,61.9,58.0,6.84,6.79,4.22,6452.13367959075
3228,0.71,1,3,4,62.1,70.0,5.67,5.6,3.5,2232.817672875468
3229,0.65,3,2,7,61.8,56.0,5.53,5.57,3.43,3266.866168609242
3230,1.01,4,6,4,62.2,58.0,6.41,6.36,3.97,6293.6622913792435
3231,0.51,5,4,5,61.7,56.0,5.1,5.2,3.18,1939.366145791313
3232,1.5,5,2,6,60.7,60.0,7.35,7.4,4.48,10522.44033176757
3233,0.5,5,7,4,61.9,59.0,5.07,5.1,3.15,2287.25600835797
3234,0.25,3,7,7,63.8,54.0,3.94,3.99,2.53,1351.0107948712193
3235,1.01,1,7,3,65.9,60.0,6.32,6.18,4.12,5624.435232471225
3236,0.72,4,6,2,61.6,59.0,5.83,5.68,3.55,2698.2785192737592
3237,0.32,5,7,3,59.3,55.0,4.51,4.53,2.68,182.02192483808813
3238,0.37,4,2,5,61.4,59.0,4.61,4.55,2.81,-85.50804361158407
3239,0.36,5,3,4,61.0,57.0,4.59,4.63,2.81,-222.04285936259475
3240,0.33,4,6,3,60.2,58.0,4.55,4.49,2.72,-205.0317559569212
3241,0.7,4,3,3,59.0,60.0,5.86,5.81,3.44,2086.781058878123
3242,1.02,5,4,4,61.9,53.0,6.5,6.48,4.02,5897.106812337903
3243,1.04,5,4,5,61.9,57.0,6.51,6.55,4.04,6596.433707436572
3244,0.32,5,4,6,61.5,57.0,4.43,4.39,2.71,793.4398560871432
3245,1.12,5,4,6,61.6,55.0,6.68,6.74,4.13,7822.975798193198
3246,1.64,4,6,3,61.8,59.0,7.55,7.51,4.65,11305.833349241739
3247,0.55,3,5,3,59.5,61.0,5.28,5.41,3.18,1253.167748050908
3248,0.3,5,4,3,62.3,54.0,4.29,4.32,2.68,-953.064032103568
3249,0.57,5,4,5,62.5,54.2,5.29,5.31,3.31,2466.581341449264
3250,0.51,5,4,2,62.0,56.0,5.13,5.16,3.19,368.6006561532522
3251,1.52,5,2,2,60.2,57.0,7.47,7.38,4.47,8603.824744136144
3252,0.4,5,5,3,62.6,54.0,4.77,4.7,2.96,245.4104801226904
3253,0.3,5,7,3,61.0,56.0,4.35,4.37,2.66,6.283526285435983
3254,2.05,3,6,2,62.5,56.0,8.08,8.17,5.08,14229.74166241674
3255,0.53,5,6,5,60.1,57.0,5.25,5.31,3.17,2754.669583269966
3256,0.3,5,6,2,62.1,54.0,4.32,4.35,2.69,-837.0874897235844
3257,0.32,5,5,5,61.3,55.0,4.43,4.46,2.72,589.6338790041254
3258,1.39,3,2,5,62.2,57.0,7.17,7.1,4.44,8722.009921965298
3259,0.71,3,7,4,63.0,58.0,5.65,5.68,3.57,3822.2284719441395
3260,0.3,5,5,8,61.1,57.0,4.39,4.35,2.67,1984.6609700895333
3261,0.5,1,7,3,64.6,58.0,5.0,4.97,3.22,1143.1060693786167
3262,0.55,5,4,4,61.1,57.0,5.29,5.31,3.24,1767.2544463505947
3263,0.9,1,1,3,64.6,61.0,5.92,5.87,3.81,2739.178923653637
